travelCode,userCode,name,place,days,price,total,date
122434,1214,Hotel BP,Brasilia (DF),2,247.62,495.24,01/16/2020
122435,1214,Hotel BW,Campo Grande (MS),2,60.39,120.78,01/23/2020
122437,1214,Hotel CB,Rio de Janeiro (RJ),3,165.99,497.97,02/06/2020
122442,1214,Hotel Z,Aracaju (SE),2,208.04,416.08,03/12/2020
122449,1214,Hotel K,Salvador (BH),2,263.41,526.82,04/30/2020
122450,1214,Hotel BP,Brasilia (DF),1,247.62,247.62,05/07/2020
122452,1214,Hotel BD,Natal (RN),4,242.88,971.52,05/21/2020
122453,1214,Hotel BP,Brasilia (DF),4,247.62,990.48,05/28/2020
122455,1214,Hotel K,Salvador (BH),1,263.41,263.41,06/11/2020
122458,1214,Hotel AU,Recife (PE),4,312.83,1251.32,07/02/2020
122459,1214,Hotel BP,Brasilia (DF),4,247.62,990.48,07/09/2020
122460,1214,Hotel BW,Campo Grande (MS),3,60.39,181.17,07/16/2020
122461,1214,Hotel BP,Brasilia (DF),1,247.62,247.62,07/23/2020
122464,1214,Hotel Z,Aracaju (SE),3,208.04,624.12,08/13/2020
122466,1214,Hotel BW,Campo Grande (MS),3,60.39,181.17,08/27/2020
122467,1214,Hotel AF,Sao Paulo (SP),3,139.1,417.3,09/03/2020
122470,1214,Hotel BP,Brasilia (DF),3,247.62,742.86,09/24/2020
122475,1214,Hotel CB,Rio de Janeiro (RJ),1,165.99,165.99,10/29/2020
122477,1214,Hotel BP,Brasilia (DF),1,247.62,247.62,11/12/2020
122480,1214,Hotel AF,Sao Paulo (SP),3,139.1,417.3,12/03/2020
122481,1214,Hotel AF,Sao Paulo (SP),2,139.1,278.2,12/10/2020
122483,1214,Hotel CB,Rio de Janeiro (RJ),2,165.99,331.98,12/24/2020
122484,1214,Hotel CB,Rio de Janeiro (RJ),3,165.99,497.97,12/31/2020
122486,1214,Hotel BP,Brasilia (DF),3,247.62,742.86,01/14/2021
122487,1214,Hotel CB,Rio de Janeiro (RJ),4,165.99,663.96,01/21/2021
122489,1214,Hotel CB,Rio de Janeiro (RJ),1,165.99,165.99,02/04/2021
122490,1214,Hotel BW,Campo Grande (MS),4,60.39,241.56,02/11/2021
122493,1214,Hotel AU,Recife (PE),4,312.83,1251.32,03/04/2021
122496,1214,Hotel BD,Natal (RN),4,242.88,971.52,03/25/2021
122499,1214,Hotel AU,Recife (PE),4,312.83,1251.32,04/15/2021
122503,1214,Hotel AF,Sao Paulo (SP),2,139.1,278.2,05/13/2021
122509,1214,Hotel Z,Aracaju (SE),2,208.04,416.08,06/24/2021
122511,1214,Hotel AU,Recife (PE),1,312.83,312.83,07/08/2021
122517,1214,Hotel Z,Aracaju (SE),2,208.04,416.08,08/19/2021
122518,1214,Hotel Z,Aracaju (SE),2,208.04,416.08,08/26/2021
122519,1214,Hotel AU,Recife (PE),1,312.83,312.83,09/02/2021
122522,1214,Hotel BP,Brasilia (DF),2,247.62,495.24,09/23/2021
122524,1214,Hotel BP,Brasilia (DF),2,247.62,495.24,10/07/2021
122526,1214,Hotel AU,Recife (PE),1,312.83,312.83,10/21/2021
122528,1214,Hotel BW,Campo Grande (MS),2,60.39,120.78,11/04/2021
122529,1214,Hotel BD,Natal (RN),2,242.88,485.76,11/11/2021
122530,1214,Hotel BP,Brasilia (DF),3,247.62,742.86,11/18/2021
122531,1214,Hotel CB,Rio de Janeiro (RJ),3,165.99,497.97,11/25/2021
122534,1214,Hotel AU,Recife (PE),1,312.83,312.83,12/16/2021
122537,1214,Hotel BP,Brasilia (DF),1,247.62,247.62,01/06/2022
122546,1214,Hotel BD,Natal (RN),2,242.88,485.76,03/10/2022
122547,1214,Hotel AU,Recife (PE),2,312.83,625.66,03/17/2022
122551,1214,Hotel BD,Natal (RN),3,242.88,728.64,04/14/2022
122552,1214,Hotel AF,Sao Paulo (SP),3,139.1,417.3,04/21/2022
122554,1214,Hotel BW,Campo Grande (MS),4,60.39,241.56,05/05/2022
122555,1214,Hotel AF,Sao Paulo (SP),2,139.1,278.2,05/12/2022
122556,1214,Hotel BP,Brasilia (DF),4,247.62,990.48,05/19/2022
122560,1214,Hotel AF,Sao Paulo (SP),4,139.1,556.4,06/16/2022
122562,1214,Hotel Z,Aracaju (SE),1,208.04,208.04,06/30/2022
122565,1214,Hotel AU,Recife (PE),4,312.83,1251.32,07/21/2022
122566,1215,Hotel AU,Recife (PE),1,312.83,312.83,09/26/2019
122568,1215,Hotel CB,Rio de Janeiro (RJ),4,165.99,663.96,10/10/2019
122570,1215,Hotel BP,Brasilia (DF),4,247.62,990.48,10/24/2019
122574,1215,Hotel Z,Aracaju (SE),1,208.04,208.04,11/21/2019
122580,1215,Hotel AU,Recife (PE),4,312.83,1251.32,01/02/2020
122581,1215,Hotel BD,Natal (RN),4,242.88,971.52,01/09/2020
122593,1215,Hotel AU,Recife (PE),2,312.83,625.66,04/02/2020
122594,1215,Hotel BW,Campo Grande (MS),1,60.39,60.39,04/09/2020
122598,1215,Hotel K,Salvador (BH),2,263.41,526.82,05/07/2020
122603,1215,Hotel AF,Sao Paulo (SP),4,139.1,556.4,06/11/2020
122605,1215,Hotel BD,Natal (RN),4,242.88,971.52,06/25/2020
122610,1215,Hotel CB,Rio de Janeiro (RJ),2,165.99,331.98,07/30/2020
122613,1215,Hotel K,Salvador (BH),3,263.41,790.23,08/20/2020
122614,1215,Hotel AU,Recife (PE),3,312.83,938.49,08/27/2020
122618,1215,Hotel AF,Sao Paulo (SP),2,139.1,278.2,09/24/2020
122628,1216,Hotel BD,Natal (RN),2,242.88,485.76,11/28/2019
122629,1216,Hotel K,Salvador (BH),1,263.41,263.41,12/05/2019
122638,1216,Hotel BD,Natal (RN),1,242.88,242.88,02/06/2020
122639,1216,Hotel AF,Sao Paulo (SP),1,139.1,139.1,02/13/2020
122641,1216,Hotel BW,Campo Grande (MS),1,60.39,60.39,02/27/2020
122645,1216,Hotel K,Salvador (BH),4,263.41,1053.64,03/26/2020
122647,1216,Hotel AF,Sao Paulo (SP),4,139.1,556.4,04/09/2020
122651,1216,Hotel BW,Campo Grande (MS),3,60.39,181.17,05/07/2020
122654,1216,Hotel K,Salvador (BH),2,263.41,526.82,05/28/2020
122667,1216,Hotel AU,Recife (PE),4,312.83,1251.32,08/27/2020
122673,1216,Hotel BW,Campo Grande (MS),3,60.39,181.17,10/08/2020
122681,1216,Hotel AF,Sao Paulo (SP),1,139.1,139.1,12/03/2020
122683,1216,Hotel BW,Campo Grande (MS),1,60.39,60.39,12/17/2020
122685,1216,Hotel K,Salvador (BH),2,263.41,526.82,12/31/2020
122687,1216,Hotel BW,Campo Grande (MS),3,60.39,181.17,01/14/2021
122690,1216,Hotel BP,Brasilia (DF),3,247.62,742.86,02/04/2021
122691,1216,Hotel BD,Natal (RN),2,242.88,485.76,02/11/2021
122695,1216,Hotel AF,Sao Paulo (SP),2,139.1,278.2,03/11/2021
122697,1216,Hotel AU,Recife (PE),4,312.83,1251.32,03/25/2021
122701,1217,Hotel AU,Recife (PE),2,312.83,625.66,10/03/2019
122707,1217,Hotel BW,Campo Grande (MS),1,60.39,60.39,11/14/2019
122709,1217,Hotel BD,Natal (RN),3,242.88,728.64,11/28/2019
122712,1217,Hotel BW,Campo Grande (MS),2,60.39,120.78,12/19/2019
122715,1217,Hotel BP,Brasilia (DF),1,247.62,247.62,01/09/2020
122716,1217,Hotel AF,Sao Paulo (SP),4,139.1,556.4,01/16/2020
122717,1217,Hotel BD,Natal (RN),4,242.88,971.52,01/23/2020
122720,1217,Hotel AF,Sao Paulo (SP),1,139.1,139.1,02/13/2020
122721,1217,Hotel BP,Brasilia (DF),1,247.62,247.62,02/20/2020
122723,1217,Hotel BW,Campo Grande (MS),1,60.39,60.39,03/05/2020
122725,1217,Hotel AU,Recife (PE),3,312.83,938.49,03/19/2020
122726,1217,Hotel Z,Aracaju (SE),3,208.04,624.12,03/26/2020
122736,1217,Hotel Z,Aracaju (SE),3,208.04,624.12,06/04/2020
122739,1217,Hotel K,Salvador (BH),4,263.41,1053.64,06/25/2020
122740,1217,Hotel Z,Aracaju (SE),2,208.04,416.08,07/02/2020
122743,1217,Hotel AF,Sao Paulo (SP),3,139.1,417.3,07/23/2020
122744,1217,Hotel AF,Sao Paulo (SP),4,139.1,556.4,07/30/2020
122747,1217,Hotel K,Salvador (BH),4,263.41,1053.64,08/20/2020
122748,1217,Hotel AU,Recife (PE),3,312.83,938.49,08/27/2020
122757,1217,Hotel AU,Recife (PE),3,312.83,938.49,10/29/2020
122760,1217,Hotel AF,Sao Paulo (SP),3,139.1,417.3,11/19/2020
122762,1217,Hotel BW,Campo Grande (MS),2,60.39,120.78,12/03/2020
122766,1217,Hotel BW,Campo Grande (MS),2,60.39,120.78,12/31/2020
122773,1218,Hotel CB,Rio de Janeiro (RJ),1,165.99,165.99,10/03/2019
122779,1218,Hotel K,Salvador (BH),1,263.41,263.41,11/14/2019
122780,1218,Hotel AF,Sao Paulo (SP),1,139.1,139.1,11/21/2019
122782,1218,Hotel BP,Brasilia (DF),1,247.62,247.62,12/05/2019
122783,1218,Hotel K,Salvador (BH),1,263.41,263.41,12/12/2019
122784,1218,Hotel BP,Brasilia (DF),1,247.62,247.62,12/19/2019
122785,1218,Hotel BD,Natal (RN),3,242.88,728.64,12/26/2019
122790,1218,Hotel CB,Rio de Janeiro (RJ),2,165.99,331.98,01/30/2020
122791,1218,Hotel K,Salvador (BH),2,263.41,526.82,02/06/2020
122792,1218,Hotel CB,Rio de Janeiro (RJ),2,165.99,331.98,02/13/2020
122794,1218,Hotel BP,Brasilia (DF),2,247.62,495.24,02/27/2020
122795,1218,Hotel BW,Campo Grande (MS),4,60.39,241.56,03/05/2020
122796,1218,Hotel Z,Aracaju (SE),2,208.04,416.08,03/12/2020
122806,1218,Hotel AU,Recife (PE),1,312.83,312.83,05/21/2020
122810,1218,Hotel CB,Rio de Janeiro (RJ),3,165.99,497.97,06/18/2020
122811,1218,Hotel BW,Campo Grande (MS),3,60.39,181.17,06/25/2020
122812,1218,Hotel CB,Rio de Janeiro (RJ),1,165.99,165.99,07/02/2020
122817,1218,Hotel Z,Aracaju (SE),4,208.04,832.16,08/06/2020
122818,1218,Hotel Z,Aracaju (SE),2,208.04,416.08,08/13/2020
122819,1218,Hotel BP,Brasilia (DF),3,247.62,742.86,08/20/2020
122820,1218,Hotel CB,Rio de Janeiro (RJ),2,165.99,331.98,08/27/2020
122824,1218,Hotel BW,Campo Grande (MS),3,60.39,181.17,09/24/2020
122825,1218,Hotel K,Salvador (BH),1,263.41,263.41,10/01/2020
122827,1218,Hotel BD,Natal (RN),3,242.88,728.64,10/15/2020
122829,1218,Hotel CB,Rio de Janeiro (RJ),4,165.99,663.96,10/29/2020
122831,1218,Hotel BP,Brasilia (DF),1,247.62,247.62,11/12/2020
122837,1218,Hotel BW,Campo Grande (MS),1,60.39,60.39,12/24/2020
122838,1218,Hotel BP,Brasilia (DF),4,247.62,990.48,12/31/2020
122849,1218,Hotel CB,Rio de Janeiro (RJ),4,165.99,663.96,03/18/2021
122852,1218,Hotel BD,Natal (RN),3,242.88,728.64,04/08/2021
122855,1218,Hotel AF,Sao Paulo (SP),1,139.1,139.1,04/29/2021
122856,1218,Hotel BP,Brasilia (DF),2,247.62,495.24,05/06/2021
122858,1218,Hotel BP,Brasilia (DF),2,247.62,495.24,05/20/2021
122862,1218,Hotel AU,Recife (PE),1,312.83,312.83,06/17/2021
122863,1218,Hotel K,Salvador (BH),1,263.41,263.41,06/24/2021
122864,1218,Hotel Z,Aracaju (SE),4,208.04,832.16,07/01/2021
122867,1218,Hotel AF,Sao Paulo (SP),4,139.1,556.4,07/22/2021
122868,1218,Hotel BD,Natal (RN),2,242.88,485.76,07/29/2021
122873,1218,Hotel BP,Brasilia (DF),2,247.62,495.24,09/02/2021
122876,1218,Hotel BW,Campo Grande (MS),3,60.39,181.17,09/23/2021
122879,1218,Hotel AU,Recife (PE),1,312.83,312.83,10/14/2021
122886,1218,Hotel K,Salvador (BH),3,263.41,790.23,12/02/2021
122888,1218,Hotel AU,Recife (PE),2,312.83,625.66,12/16/2021
122889,1218,Hotel Z,Aracaju (SE),4,208.04,832.16,12/23/2021
122900,1218,Hotel AU,Recife (PE),2,312.83,625.66,03/10/2022
122905,1218,Hotel K,Salvador (BH),1,263.41,263.41,04/14/2022
122907,1218,Hotel BD,Natal (RN),4,242.88,971.52,04/28/2022
122913,1218,Hotel CB,Rio de Janeiro (RJ),4,165.99,663.96,06/09/2022
122914,1218,Hotel BP,Brasilia (DF),1,247.62,247.62,06/16/2022
122915,1218,Hotel AF,Sao Paulo (SP),4,139.1,556.4,06/23/2022
122920,1218,Hotel Z,Aracaju (SE),1,208.04,208.04,07/28/2022
122928,1218,Hotel BP,Brasilia (DF),2,247.62,495.24,09/22/2022
122938,1219,Hotel K,Salvador (BH),2,263.41,526.82,09/26/2019
122940,1219,Hotel AF,Sao Paulo (SP),2,139.1,278.2,10/10/2019
122941,1219,Hotel K,Salvador (BH),1,263.41,263.41,10/17/2019
122942,1219,Hotel Z,Aracaju (SE),3,208.04,624.12,10/24/2019
122943,1219,Hotel BP,Brasilia (DF),4,247.62,990.48,10/31/2019
122947,1219,Hotel BD,Natal (RN),1,242.88,242.88,11/28/2019
122952,1219,Hotel CB,Rio de Janeiro (RJ),2,165.99,331.98,01/02/2020
122953,1219,Hotel CB,Rio de Janeiro (RJ),4,165.99,663.96,01/09/2020
122967,1219,Hotel BD,Natal (RN),1,242.88,242.88,04/16/2020
122969,1219,Hotel BP,Brasilia (DF),2,247.62,495.24,04/30/2020
122974,1219,Hotel BP,Brasilia (DF),4,247.62,990.48,06/04/2020
122975,1219,Hotel CB,Rio de Janeiro (RJ),4,165.99,663.96,06/11/2020
122980,1219,Hotel Z,Aracaju (SE),2,208.04,416.08,07/16/2020
122983,1219,Hotel BW,Campo Grande (MS),2,60.39,120.78,08/06/2020
122995,1219,Hotel K,Salvador (BH),2,263.41,526.82,10/29/2020
123004,1219,Hotel BP,Brasilia (DF),4,247.62,990.48,12/31/2020
123005,1219,Hotel BW,Campo Grande (MS),4,60.39,241.56,01/07/2021
123006,1219,Hotel BW,Campo Grande (MS),2,60.39,120.78,01/14/2021
123011,1219,Hotel BP,Brasilia (DF),3,247.62,742.86,02/18/2021
123016,1219,Hotel K,Salvador (BH),3,263.41,790.23,03/25/2021
123019,1219,Hotel AU,Recife (PE),3,312.83,938.49,04/15/2021
123024,1219,Hotel Z,Aracaju (SE),1,208.04,208.04,05/20/2021
123030,1219,Hotel K,Salvador (BH),1,263.41,263.41,07/01/2021
123033,1219,Hotel AU,Recife (PE),3,312.83,938.49,07/22/2021
123034,1219,Hotel CB,Rio de Janeiro (RJ),1,165.99,165.99,07/29/2021
123037,1219,Hotel BW,Campo Grande (MS),1,60.39,60.39,08/19/2021
123040,1219,Hotel AF,Sao Paulo (SP),1,139.1,139.1,09/09/2021
123041,1219,Hotel BW,Campo Grande (MS),1,60.39,60.39,09/16/2021
123044,1219,Hotel Z,Aracaju (SE),3,208.04,624.12,10/07/2021
123047,1219,Hotel AF,Sao Paulo (SP),1,139.1,139.1,10/28/2021
123049,1219,Hotel K,Salvador (BH),4,263.41,1053.64,11/11/2021
123050,1219,Hotel AU,Recife (PE),2,312.83,625.66,11/18/2021
123055,1219,Hotel K,Salvador (BH),3,263.41,790.23,12/23/2021
123056,1219,Hotel CB,Rio de Janeiro (RJ),4,165.99,663.96,12/30/2021
123057,1219,Hotel BW,Campo Grande (MS),4,60.39,241.56,01/06/2022
123058,1219,Hotel K,Salvador (BH),4,263.41,1053.64,01/13/2022
123059,1219,Hotel K,Salvador (BH),1,263.41,263.41,01/20/2022
123061,1219,Hotel BW,Campo Grande (MS),2,60.39,120.78,02/03/2022
123062,1219,Hotel CB,Rio de Janeiro (RJ),4,165.99,663.96,02/10/2022
123066,1219,Hotel BW,Campo Grande (MS),1,60.39,60.39,03/10/2022
123067,1220,Hotel AF,Sao Paulo (SP),3,139.1,417.3,09/26/2019
123070,1220,Hotel CB,Rio de Janeiro (RJ),1,165.99,165.99,10/17/2019
123072,1220,Hotel CB,Rio de Janeiro (RJ),4,165.99,663.96,10/31/2019
123074,1220,Hotel CB,Rio de Janeiro (RJ),2,165.99,331.98,11/14/2019
123077,1220,Hotel AU,Recife (PE),4,312.83,1251.32,12/05/2019
123078,1220,Hotel CB,Rio de Janeiro (RJ),1,165.99,165.99,12/12/2019
123079,1220,Hotel K,Salvador (BH),1,263.41,263.41,12/19/2019
123088,1220,Hotel BP,Brasilia (DF),3,247.62,742.86,02/20/2020
123092,1220,Hotel AF,Sao Paulo (SP),2,139.1,278.2,03/19/2020
123093,1220,Hotel BW,Campo Grande (MS),2,60.39,120.78,03/26/2020
123105,1220,Hotel BP,Brasilia (DF),4,247.62,990.48,06/18/2020
123107,1220,Hotel Z,Aracaju (SE),1,208.04,208.04,07/02/2020
123110,1220,Hotel BD,Natal (RN),2,242.88,485.76,07/23/2020
123111,1220,Hotel BP,Brasilia (DF),1,247.62,247.62,07/30/2020
123115,1220,Hotel Z,Aracaju (SE),3,208.04,624.12,08/27/2020
123117,1220,Hotel AU,Recife (PE),3,312.83,938.49,09/10/2020
123119,1220,Hotel CB,Rio de Janeiro (RJ),1,165.99,165.99,09/24/2020
123120,1220,Hotel BW,Campo Grande (MS),4,60.39,241.56,10/01/2020
123122,1220,Hotel Z,Aracaju (SE),2,208.04,416.08,10/15/2020
123126,1220,Hotel BP,Brasilia (DF),3,247.62,742.86,11/12/2020
123128,1220,Hotel BD,Natal (RN),4,242.88,971.52,11/26/2020
123129,1220,Hotel BW,Campo Grande (MS),2,60.39,120.78,12/03/2020
123134,1220,Hotel BP,Brasilia (DF),3,247.62,742.86,01/07/2021
123138,1220,Hotel AU,Recife (PE),1,312.83,312.83,02/04/2021
123139,1220,Hotel BD,Natal (RN),2,242.88,485.76,02/11/2021
123140,1220,Hotel AU,Recife (PE),4,312.83,1251.32,02/18/2021
123142,1220,Hotel AF,Sao Paulo (SP),2,139.1,278.2,03/04/2021
123159,1220,Hotel CB,Rio de Janeiro (RJ),1,165.99,165.99,07/01/2021
123161,1220,Hotel AU,Recife (PE),3,312.83,938.49,07/15/2021
123167,1220,Hotel CB,Rio de Janeiro (RJ),4,165.99,663.96,08/26/2021
123170,1220,Hotel BD,Natal (RN),1,242.88,242.88,09/16/2021
123172,1220,Hotel BP,Brasilia (DF),1,247.62,247.62,09/30/2021
123174,1220,Hotel AF,Sao Paulo (SP),4,139.1,556.4,10/14/2021
123175,1220,Hotel BD,Natal (RN),1,242.88,242.88,10/21/2021
123177,1220,Hotel K,Salvador (BH),2,263.41,526.82,11/04/2021
123185,1220,Hotel BP,Brasilia (DF),1,247.62,247.62,12/30/2021
123186,1220,Hotel K,Salvador (BH),2,263.41,526.82,01/06/2022
123189,1220,Hotel BW,Campo Grande (MS),1,60.39,60.39,01/27/2022
123190,1220,Hotel CB,Rio de Janeiro (RJ),2,165.99,331.98,02/03/2022
123198,1220,Hotel Z,Aracaju (SE),1,208.04,208.04,03/31/2022
123199,1220,Hotel K,Salvador (BH),3,263.41,790.23,04/07/2022
123203,1220,Hotel AF,Sao Paulo (SP),3,139.1,417.3,05/05/2022
123206,1220,Hotel Z,Aracaju (SE),4,208.04,832.16,05/26/2022
123207,1220,Hotel BP,Brasilia (DF),4,247.62,990.48,06/02/2022
123210,1220,Hotel AF,Sao Paulo (SP),4,139.1,556.4,06/23/2022
123217,1220,Hotel BD,Natal (RN),2,242.88,485.76,08/11/2022
123229,1220,Hotel CB,Rio de Janeiro (RJ),2,165.99,331.98,11/03/2022
123231,1220,Hotel AF,Sao Paulo (SP),4,139.1,556.4,11/17/2022
123233,1220,Hotel K,Salvador (BH),3,263.41,790.23,12/01/2022
123235,1220,Hotel Z,Aracaju (SE),4,208.04,832.16,12/15/2022
123242,1220,Hotel AF,Sao Paulo (SP),2,139.1,278.2,02/02/2023
123249,1220,Hotel CB,Rio de Janeiro (RJ),4,165.99,663.96,03/23/2023
123253,1220,Hotel CB,Rio de Janeiro (RJ),1,165.99,165.99,04/20/2023
123254,1220,Hotel BD,Natal (RN),1,242.88,242.88,04/27/2023
123261,1221,Hotel BD,Natal (RN),4,242.88,971.52,11/07/2019
123263,1221,Hotel K,Salvador (BH),2,263.41,526.82,11/21/2019
123265,1221,Hotel BW,Campo Grande (MS),2,60.39,120.78,12/05/2019
123269,1221,Hotel AU,Recife (PE),4,312.83,1251.32,01/02/2020
123276,1221,Hotel BP,Brasilia (DF),3,247.62,742.86,02/20/2020
123283,1221,Hotel BD,Natal (RN),2,242.88,485.76,04/09/2020
123292,1221,Hotel BD,Natal (RN),1,242.88,242.88,06/11/2020
123293,1221,Hotel Z,Aracaju (SE),1,208.04,208.04,06/18/2020
123301,1221,Hotel BP,Brasilia (DF),3,247.62,742.86,08/13/2020
123303,1221,Hotel AF,Sao Paulo (SP),2,139.1,278.2,08/27/2020
123306,1221,Hotel BW,Campo Grande (MS),4,60.39,241.56,09/17/2020
123307,1221,Hotel BW,Campo Grande (MS),2,60.39,120.78,09/24/2020
123309,1221,Hotel BD,Natal (RN),1,242.88,242.88,10/08/2020
123310,1221,Hotel BW,Campo Grande (MS),2,60.39,120.78,10/15/2020
123314,1221,Hotel Z,Aracaju (SE),2,208.04,416.08,11/12/2020
123315,1221,Hotel AU,Recife (PE),3,312.83,938.49,11/19/2020
123319,1221,Hotel BW,Campo Grande (MS),3,60.39,181.17,12/17/2020
123328,1221,Hotel BW,Campo Grande (MS),4,60.39,241.56,02/18/2021
123331,1221,Hotel CB,Rio de Janeiro (RJ),4,165.99,663.96,03/11/2021
123332,1221,Hotel CB,Rio de Janeiro (RJ),1,165.99,165.99,03/18/2021
123335,1221,Hotel BW,Campo Grande (MS),1,60.39,60.39,04/08/2021
123341,1221,Hotel AF,Sao Paulo (SP),2,139.1,278.2,05/20/2021
123344,1221,Hotel CB,Rio de Janeiro (RJ),1,165.99,165.99,06/10/2021
123346,1221,Hotel Z,Aracaju (SE),2,208.04,416.08,06/24/2021
123350,1221,Hotel AF,Sao Paulo (SP),2,139.1,278.2,07/22/2021
123352,1221,Hotel K,Salvador (BH),1,263.41,263.41,08/05/2021
123355,1221,Hotel K,Salvador (BH),4,263.41,1053.64,08/26/2021
123358,1221,Hotel K,Salvador (BH),2,263.41,526.82,09/16/2021
123359,1221,Hotel CB,Rio de Janeiro (RJ),1,165.99,165.99,09/23/2021
123360,1221,Hotel CB,Rio de Janeiro (RJ),1,165.99,165.99,09/30/2021
123364,1221,Hotel Z,Aracaju (SE),2,208.04,416.08,10/28/2021
123366,1221,Hotel BD,Natal (RN),2,242.88,485.76,11/11/2021
123367,1221,Hotel CB,Rio de Janeiro (RJ),2,165.99,331.98,11/18/2021
123370,1221,Hotel BP,Brasilia (DF),3,247.62,742.86,12/09/2021
123372,1222,Hotel AU,Recife (PE),3,312.83,938.49,10/03/2019
123380,1222,Hotel BP,Brasilia (DF),1,247.62,247.62,11/28/2019
123383,1222,Hotel BD,Natal (RN),1,242.88,242.88,12/19/2019
123399,1222,Hotel AU,Recife (PE),2,312.83,625.66,04/09/2020
123403,1222,Hotel BD,Natal (RN),1,242.88,242.88,05/07/2020
123405,1222,Hotel BW,Campo Grande (MS),2,60.39,120.78,05/21/2020
123409,1222,Hotel BP,Brasilia (DF),1,247.62,247.62,06/18/2020
123412,1222,Hotel BW,Campo Grande (MS),4,60.39,241.56,07/09/2020
123415,1222,Hotel AU,Recife (PE),1,312.83,312.83,07/30/2020
123417,1222,Hotel AU,Recife (PE),4,312.83,1251.32,08/13/2020
123419,1222,Hotel AU,Recife (PE),2,312.83,625.66,08/27/2020
123423,1222,Hotel K,Salvador (BH),3,263.41,790.23,09/24/2020
123424,1222,Hotel BP,Brasilia (DF),1,247.62,247.62,10/01/2020
123435,1222,Hotel K,Salvador (BH),3,263.41,790.23,12/17/2020
123436,1222,Hotel AU,Recife (PE),3,312.83,938.49,12/24/2020
123437,1222,Hotel Z,Aracaju (SE),1,208.04,208.04,12/31/2020
123442,1222,Hotel Z,Aracaju (SE),2,208.04,416.08,02/04/2021
123445,1222,Hotel BD,Natal (RN),3,242.88,728.64,02/25/2021
123447,1222,Hotel K,Salvador (BH),1,263.41,263.41,03/11/2021
123449,1222,Hotel K,Salvador (BH),1,263.41,263.41,03/25/2021
123450,1222,Hotel K,Salvador (BH),4,263.41,1053.64,04/01/2021
123451,1222,Hotel K,Salvador (BH),4,263.41,1053.64,04/08/2021
123453,1222,Hotel AU,Recife (PE),1,312.83,312.83,04/22/2021
123454,1222,Hotel BW,Campo Grande (MS),4,60.39,241.56,04/29/2021
123461,1222,Hotel AF,Sao Paulo (SP),1,139.1,139.1,06/17/2021
123467,1222,Hotel BP,Brasilia (DF),4,247.62,990.48,07/29/2021
123469,1222,Hotel K,Salvador (BH),1,263.41,263.41,08/12/2021
123471,1222,Hotel AU,Recife (PE),4,312.83,1251.32,08/26/2021
123472,1222,Hotel BD,Natal (RN),3,242.88,728.64,09/02/2021
123478,1222,Hotel K,Salvador (BH),1,263.41,263.41,10/14/2021
123484,1222,Hotel K,Salvador (BH),3,263.41,790.23,11/25/2021
123487,1222,Hotel AF,Sao Paulo (SP),4,139.1,556.4,12/16/2021
123488,1222,Hotel CB,Rio de Janeiro (RJ),3,165.99,497.97,12/23/2021
123489,1222,Hotel Z,Aracaju (SE),3,208.04,624.12,12/30/2021
123490,1222,Hotel BW,Campo Grande (MS),4,60.39,241.56,01/06/2022
123492,1222,Hotel BP,Brasilia (DF),1,247.62,247.62,01/20/2022
123494,1222,Hotel Z,Aracaju (SE),4,208.04,832.16,02/03/2022
123496,1222,Hotel BP,Brasilia (DF),4,247.62,990.48,02/17/2022
123497,1222,Hotel AF,Sao Paulo (SP),3,139.1,417.3,02/24/2022
123503,1222,Hotel BW,Campo Grande (MS),3,60.39,181.17,04/07/2022
123505,1222,Hotel K,Salvador (BH),3,263.41,790.23,04/21/2022
123506,1222,Hotel AU,Recife (PE),4,312.83,1251.32,04/28/2022
123507,1222,Hotel BD,Natal (RN),2,242.88,485.76,05/05/2022
123508,1222,Hotel Z,Aracaju (SE),4,208.04,832.16,05/12/2022
123510,1222,Hotel K,Salvador (BH),2,263.41,526.82,05/26/2022
123522,1222,Hotel BD,Natal (RN),3,242.88,728.64,08/18/2022
123526,1222,Hotel BD,Natal (RN),3,242.88,728.64,09/15/2022
123528,1222,Hotel BD,Natal (RN),1,242.88,242.88,09/29/2022
123536,1222,Hotel AU,Recife (PE),2,312.83,625.66,11/24/2022
123538,1222,Hotel Z,Aracaju (SE),3,208.04,624.12,12/08/2022
123544,1222,Hotel CB,Rio de Janeiro (RJ),3,165.99,497.97,01/19/2023
123546,1222,Hotel AU,Recife (PE),3,312.83,938.49,02/02/2023
123549,1222,Hotel BD,Natal (RN),2,242.88,485.76,02/23/2023
123552,1222,Hotel AF,Sao Paulo (SP),1,139.1,139.1,03/16/2023
123553,1222,Hotel BD,Natal (RN),4,242.88,971.52,03/23/2023
123555,1222,Hotel BD,Natal (RN),3,242.88,728.64,04/06/2023
123559,1222,Hotel AF,Sao Paulo (SP),2,139.1,278.2,05/04/2023
123560,1222,Hotel Z,Aracaju (SE),4,208.04,832.16,05/11/2023
123561,1222,Hotel BD,Natal (RN),4,242.88,971.52,05/18/2023
123563,1222,Hotel AU,Recife (PE),2,312.83,625.66,06/01/2023
123569,1223,Hotel BW,Campo Grande (MS),2,60.39,120.78,10/10/2019
123571,1223,Hotel Z,Aracaju (SE),1,208.04,208.04,10/24/2019
123580,1223,Hotel BD,Natal (RN),2,242.88,485.76,12/26/2019
123581,1223,Hotel AF,Sao Paulo (SP),3,139.1,417.3,01/02/2020
