travelCode,userCode,name,place,days,price,total,date
86762,856,Hotel A,Florianopolis (SC),4,313.02,1252.08,05/14/2020
86763,856,Hotel AF,Sao Paulo (SP),4,139.1,556.4,05/21/2020
86766,856,Hotel A,Florianopolis (SC),3,313.02,939.06,06/11/2020
86768,856,Hotel BD,Natal (RN),1,242.88,242.88,06/25/2020
86769,856,Hotel BP,Brasilia (DF),4,247.62,990.48,07/02/2020
86773,856,Hotel A,Florianopolis (SC),1,313.02,313.02,07/30/2020
86782,856,Hotel A,Florianopolis (SC),1,313.02,313.02,10/01/2020
86784,856,Hotel K,Salvador (BH),2,263.41,526.82,10/15/2020
86789,856,Hotel K,Salvador (BH),3,263.41,790.23,11/19/2020
86790,856,Hotel A,Florianopolis (SC),4,313.02,1252.08,11/26/2020
86791,856,Hotel Z,Aracaju (SE),1,208.04,208.04,12/03/2020
86805,856,Hotel A,Florianopolis (SC),4,313.02,1252.08,03/11/2021
86816,856,Hotel K,Salvador (BH),3,263.41,790.23,05/27/2021
86820,856,Hotel CB,Rio de Janeiro (RJ),1,165.99,165.99,06/24/2021
86821,856,Hotel K,Salvador (BH),2,263.41,526.82,07/01/2021
86822,856,Hotel AF,Sao Paulo (SP),4,139.1,556.4,07/08/2021
86823,856,Hotel A,Florianopolis (SC),4,313.02,1252.08,07/15/2021
86827,856,Hotel BW,Campo Grande (MS),3,60.39,181.17,08/12/2021
86828,856,Hotel A,Florianopolis (SC),1,313.02,313.02,08/19/2021
86829,856,Hotel A,Florianopolis (SC),3,313.02,939.06,08/26/2021
86830,856,Hotel BP,Brasilia (DF),3,247.62,742.86,09/02/2021
86837,856,Hotel BW,Campo Grande (MS),1,60.39,60.39,10/21/2021
86841,856,Hotel AU,Recife (PE),4,312.83,1251.32,11/18/2021
86842,856,Hotel BW,Campo Grande (MS),2,60.39,120.78,11/25/2021
86843,856,Hotel BP,Brasilia (DF),4,247.62,990.48,12/02/2021
86845,856,Hotel K,Salvador (BH),4,263.41,1053.64,12/16/2021
86848,856,Hotel BP,Brasilia (DF),3,247.62,742.86,01/06/2022
86851,856,Hotel BW,Campo Grande (MS),3,60.39,181.17,01/27/2022
86856,856,Hotel AF,Sao Paulo (SP),4,139.1,556.4,03/03/2022
86857,856,Hotel A,Florianopolis (SC),1,313.02,313.02,03/10/2022
86860,856,Hotel A,Florianopolis (SC),3,313.02,939.06,03/31/2022
86864,856,Hotel BP,Brasilia (DF),4,247.62,990.48,04/28/2022
86865,856,Hotel A,Florianopolis (SC),4,313.02,1252.08,05/05/2022
86868,856,Hotel BD,Natal (RN),2,242.88,485.76,05/26/2022
86873,856,Hotel K,Salvador (BH),3,263.41,790.23,06/30/2022
86876,856,Hotel BW,Campo Grande (MS),4,60.39,241.56,07/21/2022
86877,856,Hotel BP,Brasilia (DF),1,247.62,247.62,07/28/2022
86880,857,Hotel AF,Sao Paulo (SP),1,139.1,139.1,09/26/2019
86882,857,Hotel BD,Natal (RN),1,242.88,242.88,10/10/2019
86883,857,Hotel BP,Brasilia (DF),3,247.62,742.86,10/17/2019
86887,857,Hotel AF,Sao Paulo (SP),2,139.1,278.2,11/14/2019
86890,857,Hotel CB,Rio de Janeiro (RJ),4,165.99,663.96,12/05/2019
86899,858,Hotel K,Salvador (BH),4,263.41,1053.64,09/26/2019
86902,858,Hotel BW,Campo Grande (MS),4,60.39,241.56,10/17/2019
86903,858,Hotel A,Florianopolis (SC),4,313.02,1252.08,10/24/2019
86906,858,Hotel BW,Campo Grande (MS),4,60.39,241.56,11/14/2019
86907,858,Hotel BW,Campo Grande (MS),4,60.39,241.56,11/21/2019
86911,858,Hotel BW,Campo Grande (MS),2,60.39,120.78,12/19/2019
86916,858,Hotel BD,Natal (RN),2,242.88,485.76,01/23/2020
86918,858,Hotel K,Salvador (BH),1,263.41,263.41,02/06/2020
86919,858,Hotel BW,Campo Grande (MS),2,60.39,120.78,02/13/2020
86920,858,Hotel A,Florianopolis (SC),2,313.02,626.04,02/20/2020
86930,858,Hotel K,Salvador (BH),1,263.41,263.41,04/30/2020
86932,858,Hotel BP,Brasilia (DF),3,247.62,742.86,05/14/2020
86937,858,Hotel Z,Aracaju (SE),3,208.04,624.12,06/18/2020
86938,858,Hotel K,Salvador (BH),2,263.41,526.82,06/25/2020
86944,858,Hotel BW,Campo Grande (MS),1,60.39,60.39,08/06/2020
86945,858,Hotel BW,Campo Grande (MS),1,60.39,60.39,08/13/2020
86948,858,Hotel Z,Aracaju (SE),3,208.04,624.12,09/03/2020
86951,858,Hotel Z,Aracaju (SE),1,208.04,208.04,09/24/2020
86953,858,Hotel BP,Brasilia (DF),4,247.62,990.48,10/08/2020
86958,858,Hotel AU,Recife (PE),3,312.83,938.49,11/12/2020
86959,858,Hotel AF,Sao Paulo (SP),3,139.1,417.3,11/19/2020
86963,858,Hotel A,Florianopolis (SC),2,313.02,626.04,12/17/2020
86964,858,Hotel AU,Recife (PE),2,312.83,625.66,12/24/2020
86966,858,Hotel AU,Recife (PE),1,312.83,312.83,01/07/2021
86967,858,Hotel BD,Natal (RN),4,242.88,971.52,01/14/2021
86968,858,Hotel A,Florianopolis (SC),2,313.02,626.04,01/21/2021
86969,858,Hotel BP,Brasilia (DF),2,247.62,495.24,01/28/2021
86970,858,Hotel BW,Campo Grande (MS),1,60.39,60.39,02/04/2021
86971,858,Hotel BP,Brasilia (DF),3,247.62,742.86,02/11/2021
86973,858,Hotel BD,Natal (RN),4,242.88,971.52,02/25/2021
86976,858,Hotel BW,Campo Grande (MS),3,60.39,181.17,03/18/2021
86977,858,Hotel CB,Rio de Janeiro (RJ),2,165.99,331.98,03/25/2021
86980,858,Hotel CB,Rio de Janeiro (RJ),4,165.99,663.96,04/15/2021
86983,858,Hotel K,Salvador (BH),3,263.41,790.23,05/06/2021
86986,858,Hotel A,Florianopolis (SC),3,313.02,939.06,05/27/2021
86991,858,Hotel Z,Aracaju (SE),1,208.04,208.04,07/01/2021
86992,858,Hotel CB,Rio de Janeiro (RJ),1,165.99,165.99,07/08/2021
87000,858,Hotel Z,Aracaju (SE),3,208.04,624.12,09/02/2021
87008,858,Hotel CB,Rio de Janeiro (RJ),3,165.99,497.97,10/28/2021
87011,859,Hotel BW,Campo Grande (MS),1,60.39,60.39,10/10/2019
87012,859,Hotel Z,Aracaju (SE),1,208.04,208.04,10/17/2019
87014,859,Hotel A,Florianopolis (SC),3,313.02,939.06,10/31/2019
87025,859,Hotel BW,Campo Grande (MS),4,60.39,241.56,01/16/2020
87032,859,Hotel Z,Aracaju (SE),3,208.04,624.12,03/05/2020
87039,859,Hotel BW,Campo Grande (MS),4,60.39,241.56,04/23/2020
87048,859,Hotel BW,Campo Grande (MS),2,60.39,120.78,06/25/2020
87054,859,Hotel CB,Rio de Janeiro (RJ),4,165.99,663.96,08/06/2020
87055,859,Hotel AF,Sao Paulo (SP),3,139.1,417.3,08/13/2020
87057,859,Hotel K,Salvador (BH),4,263.41,1053.64,08/27/2020
87059,859,Hotel AU,Recife (PE),3,312.83,938.49,09/10/2020
87060,859,Hotel AU,Recife (PE),2,312.83,625.66,09/17/2020
87062,859,Hotel K,Salvador (BH),2,263.41,526.82,10/01/2020
87071,859,Hotel BW,Campo Grande (MS),2,60.39,120.78,12/03/2020
87072,859,Hotel AF,Sao Paulo (SP),2,139.1,278.2,12/10/2020
87073,859,Hotel AU,Recife (PE),4,312.83,1251.32,12/17/2020
87074,859,Hotel AF,Sao Paulo (SP),3,139.1,417.3,12/24/2020
87076,859,Hotel Z,Aracaju (SE),4,208.04,832.16,01/07/2021
87077,859,Hotel K,Salvador (BH),1,263.41,263.41,01/14/2021
87088,859,Hotel Z,Aracaju (SE),4,208.04,832.16,04/01/2021
87089,859,Hotel BD,Natal (RN),1,242.88,242.88,04/08/2021
87090,859,Hotel BW,Campo Grande (MS),2,60.39,120.78,04/15/2021
87096,859,Hotel CB,Rio de Janeiro (RJ),2,165.99,331.98,05/27/2021
87104,859,Hotel Z,Aracaju (SE),4,208.04,832.16,07/22/2021
87114,859,Hotel BD,Natal (RN),1,242.88,242.88,09/30/2021
87116,859,Hotel Z,Aracaju (SE),3,208.04,624.12,10/14/2021
87120,859,Hotel A,Florianopolis (SC),3,313.02,939.06,11/11/2021
87121,859,Hotel BP,Brasilia (DF),1,247.62,247.62,11/18/2021
87124,859,Hotel BP,Brasilia (DF),4,247.62,990.48,12/09/2021
87133,859,Hotel BW,Campo Grande (MS),3,60.39,181.17,02/10/2022
87134,859,Hotel AU,Recife (PE),2,312.83,625.66,02/17/2022
87147,859,Hotel AU,Recife (PE),1,312.83,312.83,05/19/2022
87151,859,Hotel BW,Campo Grande (MS),3,60.39,181.17,06/16/2022
87157,859,Hotel BP,Brasilia (DF),4,247.62,990.48,07/28/2022
87161,859,Hotel BD,Natal (RN),3,242.88,728.64,08/25/2022
87164,859,Hotel BW,Campo Grande (MS),2,60.39,120.78,09/15/2022
87169,859,Hotel BD,Natal (RN),1,242.88,242.88,10/20/2022
87170,859,Hotel BW,Campo Grande (MS),3,60.39,181.17,10/27/2022
87172,859,Hotel A,Florianopolis (SC),1,313.02,313.02,11/10/2022
87173,859,Hotel A,Florianopolis (SC),4,313.02,1252.08,11/17/2022
87176,859,Hotel A,Florianopolis (SC),1,313.02,313.02,12/08/2022
87178,859,Hotel BP,Brasilia (DF),1,247.62,247.62,12/22/2022
87182,859,Hotel AU,Recife (PE),2,312.83,625.66,01/19/2023
87183,859,Hotel Z,Aracaju (SE),1,208.04,208.04,01/26/2023
87185,859,Hotel K,Salvador (BH),4,263.41,1053.64,02/09/2023
87189,859,Hotel AU,Recife (PE),4,312.83,1251.32,03/09/2023
87190,859,Hotel Z,Aracaju (SE),2,208.04,416.08,03/16/2023
87191,860,Hotel BP,Brasilia (DF),2,247.62,495.24,09/26/2019
87194,860,Hotel BP,Brasilia (DF),4,247.62,990.48,10/17/2019
87198,860,Hotel BD,Natal (RN),1,242.88,242.88,11/14/2019
87200,860,Hotel A,Florianopolis (SC),4,313.02,1252.08,11/28/2019
87203,860,Hotel AF,Sao Paulo (SP),3,139.1,417.3,12/19/2019
87204,860,Hotel BD,Natal (RN),1,242.88,242.88,12/26/2019
87210,860,Hotel BD,Natal (RN),2,242.88,485.76,02/06/2020
87213,860,Hotel BW,Campo Grande (MS),2,60.39,120.78,02/27/2020
87216,860,Hotel BP,Brasilia (DF),2,247.62,495.24,03/19/2020
87217,860,Hotel BW,Campo Grande (MS),3,60.39,181.17,03/26/2020
87224,860,Hotel BW,Campo Grande (MS),1,60.39,60.39,05/14/2020
87227,860,Hotel AF,Sao Paulo (SP),3,139.1,417.3,06/04/2020
87230,860,Hotel K,Salvador (BH),2,263.41,526.82,06/25/2020
87234,860,Hotel AF,Sao Paulo (SP),4,139.1,556.4,07/23/2020
87235,860,Hotel K,Salvador (BH),4,263.41,1053.64,07/30/2020
87238,860,Hotel AU,Recife (PE),4,312.83,1251.32,08/20/2020
87243,860,Hotel Z,Aracaju (SE),2,208.04,416.08,09/24/2020
87245,860,Hotel A,Florianopolis (SC),1,313.02,313.02,10/08/2020
87251,860,Hotel BP,Brasilia (DF),3,247.62,742.86,11/19/2020
87257,860,Hotel K,Salvador (BH),4,263.41,1053.64,12/31/2020
87263,860,Hotel A,Florianopolis (SC),4,313.02,1252.08,02/11/2021
87266,860,Hotel K,Salvador (BH),2,263.41,526.82,03/04/2021
87267,860,Hotel AU,Recife (PE),2,312.83,625.66,03/11/2021
87268,860,Hotel CB,Rio de Janeiro (RJ),3,165.99,497.97,03/18/2021
87287,860,Hotel BW,Campo Grande (MS),2,60.39,120.78,07/29/2021
87291,861,Hotel BD,Natal (RN),2,242.88,485.76,10/17/2019
87292,861,Hotel K,Salvador (BH),4,263.41,1053.64,10/24/2019
87296,861,Hotel CB,Rio de Janeiro (RJ),1,165.99,165.99,11/21/2019
87300,861,Hotel CB,Rio de Janeiro (RJ),3,165.99,497.97,12/19/2019
87301,861,Hotel BW,Campo Grande (MS),2,60.39,120.78,12/26/2019
87311,861,Hotel CB,Rio de Janeiro (RJ),1,165.99,165.99,03/05/2020
87316,861,Hotel BW,Campo Grande (MS),1,60.39,60.39,04/09/2020
87318,861,Hotel BP,Brasilia (DF),3,247.62,742.86,04/23/2020
87323,861,Hotel BW,Campo Grande (MS),1,60.39,60.39,05/28/2020
87334,862,Hotel K,Salvador (BH),4,263.41,1053.64,11/28/2019
87336,862,Hotel BW,Campo Grande (MS),1,60.39,60.39,12/12/2019
87337,862,Hotel CB,Rio de Janeiro (RJ),1,165.99,165.99,12/19/2019
87340,862,Hotel AF,Sao Paulo (SP),1,139.1,139.1,01/09/2020
87346,862,Hotel BW,Campo Grande (MS),3,60.39,181.17,02/20/2020
87347,862,Hotel K,Salvador (BH),3,263.41,790.23,02/27/2020
87348,862,Hotel CB,Rio de Janeiro (RJ),2,165.99,331.98,03/05/2020
87350,862,Hotel A,Florianopolis (SC),4,313.02,1252.08,03/19/2020
87356,862,Hotel K,Salvador (BH),2,263.41,526.82,04/30/2020
87358,862,Hotel AF,Sao Paulo (SP),2,139.1,278.2,05/14/2020
87363,862,Hotel BW,Campo Grande (MS),1,60.39,60.39,06/18/2020
87364,862,Hotel Z,Aracaju (SE),1,208.04,208.04,06/25/2020
87365,862,Hotel Z,Aracaju (SE),1,208.04,208.04,07/02/2020
87366,862,Hotel AU,Recife (PE),1,312.83,312.83,07/09/2020
87368,862,Hotel BW,Campo Grande (MS),2,60.39,120.78,07/23/2020
87371,862,Hotel K,Salvador (BH),2,263.41,526.82,08/13/2020
87373,862,Hotel AU,Recife (PE),4,312.83,1251.32,08/27/2020
87376,862,Hotel Z,Aracaju (SE),3,208.04,624.12,09/17/2020
87378,862,Hotel BW,Campo Grande (MS),2,60.39,120.78,10/01/2020
87379,862,Hotel CB,Rio de Janeiro (RJ),4,165.99,663.96,10/08/2020
87380,862,Hotel CB,Rio de Janeiro (RJ),3,165.99,497.97,10/15/2020
87381,862,Hotel BD,Natal (RN),3,242.88,728.64,10/22/2020
87383,862,Hotel BW,Campo Grande (MS),1,60.39,60.39,11/05/2020
87386,862,Hotel BD,Natal (RN),2,242.88,485.76,11/26/2020
87388,862,Hotel CB,Rio de Janeiro (RJ),4,165.99,663.96,12/10/2020
87393,862,Hotel CB,Rio de Janeiro (RJ),3,165.99,497.97,01/14/2021
87401,864,Hotel BP,Brasilia (DF),2,247.62,495.24,10/31/2019
87402,864,Hotel K,Salvador (BH),2,263.41,526.82,11/07/2019
87416,864,Hotel BD,Natal (RN),3,242.88,728.64,02/13/2020
87420,864,Hotel K,Salvador (BH),4,263.41,1053.64,03/12/2020
87422,864,Hotel A,Florianopolis (SC),1,313.02,313.02,03/26/2020
87426,864,Hotel Z,Aracaju (SE),2,208.04,416.08,04/23/2020
87427,864,Hotel CB,Rio de Janeiro (RJ),1,165.99,165.99,04/30/2020
87429,864,Hotel AU,Recife (PE),2,312.83,625.66,05/14/2020
87430,864,Hotel AU,Recife (PE),2,312.83,625.66,05/21/2020
87434,864,Hotel A,Florianopolis (SC),4,313.02,1252.08,06/18/2020
87436,864,Hotel CB,Rio de Janeiro (RJ),1,165.99,165.99,07/02/2020
87438,864,Hotel A,Florianopolis (SC),4,313.02,1252.08,07/16/2020
87440,864,Hotel A,Florianopolis (SC),3,313.02,939.06,07/30/2020
87444,864,Hotel CB,Rio de Janeiro (RJ),2,165.99,331.98,08/27/2020
87447,864,Hotel CB,Rio de Janeiro (RJ),2,165.99,331.98,09/17/2020
87450,864,Hotel BD,Natal (RN),3,242.88,728.64,10/08/2020
87453,864,Hotel BD,Natal (RN),4,242.88,971.52,10/29/2020
87456,864,Hotel BW,Campo Grande (MS),2,60.39,120.78,11/19/2020
87463,864,Hotel BP,Brasilia (DF),3,247.62,742.86,01/07/2021
87464,864,Hotel BW,Campo Grande (MS),2,60.39,120.78,01/14/2021
87467,864,Hotel K,Salvador (BH),1,263.41,263.41,02/04/2021
87468,864,Hotel K,Salvador (BH),3,263.41,790.23,02/11/2021
87475,864,Hotel BP,Brasilia (DF),4,247.62,990.48,04/01/2021
87476,864,Hotel K,Salvador (BH),4,263.41,1053.64,04/08/2021
87478,864,Hotel BD,Natal (RN),3,242.88,728.64,04/22/2021
87486,864,Hotel AF,Sao Paulo (SP),3,139.1,417.3,06/17/2021
87488,864,Hotel BW,Campo Grande (MS),1,60.39,60.39,07/01/2021
87491,864,Hotel BP,Brasilia (DF),2,247.62,495.24,07/22/2021
87493,864,Hotel Z,Aracaju (SE),3,208.04,624.12,08/05/2021
87506,864,Hotel K,Salvador (BH),3,263.41,790.23,11/04/2021
87509,864,Hotel AU,Recife (PE),1,312.83,312.83,11/25/2021
87510,864,Hotel A,Florianopolis (SC),1,313.02,313.02,12/02/2021
87517,864,Hotel A,Florianopolis (SC),1,313.02,313.02,01/20/2022
87522,864,Hotel AU,Recife (PE),3,312.83,938.49,02/24/2022
87525,864,Hotel CB,Rio de Janeiro (RJ),2,165.99,331.98,03/17/2022
87530,864,Hotel BD,Natal (RN),4,242.88,971.52,04/21/2022
87534,864,Hotel A,Florianopolis (SC),4,313.02,1252.08,05/19/2022
87536,864,Hotel Z,Aracaju (SE),1,208.04,208.04,06/02/2022
87543,864,Hotel AU,Recife (PE),1,312.83,312.83,07/21/2022
87545,864,Hotel BD,Natal (RN),4,242.88,971.52,08/04/2022
87547,864,Hotel CB,Rio de Janeiro (RJ),1,165.99,165.99,08/18/2022
87551,864,Hotel BW,Campo Grande (MS),1,60.39,60.39,09/15/2022
87555,864,Hotel A,Florianopolis (SC),1,313.02,313.02,10/13/2022
87556,864,Hotel BW,Campo Grande (MS),2,60.39,120.78,10/20/2022
87557,864,Hotel CB,Rio de Janeiro (RJ),4,165.99,663.96,10/27/2022
87561,864,Hotel CB,Rio de Janeiro (RJ),1,165.99,165.99,11/24/2022
87562,864,Hotel CB,Rio de Janeiro (RJ),2,165.99,331.98,12/01/2022
87565,864,Hotel BP,Brasilia (DF),4,247.62,990.48,12/22/2022
87568,864,Hotel K,Salvador (BH),1,263.41,263.41,01/12/2023
87571,864,Hotel AF,Sao Paulo (SP),1,139.1,139.1,02/02/2023
87578,865,Hotel Z,Aracaju (SE),3,208.04,624.12,10/17/2019
87579,865,Hotel AU,Recife (PE),1,312.83,312.83,10/24/2019
87580,865,Hotel AU,Recife (PE),2,312.83,625.66,10/31/2019
87584,865,Hotel A,Florianopolis (SC),2,313.02,626.04,11/28/2019
87586,865,Hotel AU,Recife (PE),1,312.83,312.83,12/12/2019
87587,865,Hotel BW,Campo Grande (MS),1,60.39,60.39,12/19/2019
87591,865,Hotel BP,Brasilia (DF),3,247.62,742.86,01/16/2020
87593,865,Hotel BP,Brasilia (DF),2,247.62,495.24,01/30/2020
87608,865,Hotel AU,Recife (PE),1,312.83,312.83,05/14/2020
87609,865,Hotel BW,Campo Grande (MS),1,60.39,60.39,05/21/2020
87610,865,Hotel AF,Sao Paulo (SP),2,139.1,278.2,05/28/2020
87613,865,Hotel AU,Recife (PE),3,312.83,938.49,06/18/2020
87618,865,Hotel BD,Natal (RN),1,242.88,242.88,07/23/2020
87619,865,Hotel BP,Brasilia (DF),2,247.62,495.24,07/30/2020
87623,865,Hotel A,Florianopolis (SC),4,313.02,1252.08,08/27/2020
87633,865,Hotel BP,Brasilia (DF),3,247.62,742.86,11/05/2020
87634,865,Hotel AU,Recife (PE),2,312.83,625.66,11/12/2020
87635,865,Hotel AU,Recife (PE),2,312.83,625.66,11/19/2020
87636,865,Hotel BP,Brasilia (DF),2,247.62,495.24,11/26/2020
87637,865,Hotel K,Salvador (BH),1,263.41,263.41,12/03/2020
87638,865,Hotel BP,Brasilia (DF),4,247.62,990.48,12/10/2020
87640,865,Hotel K,Salvador (BH),3,263.41,790.23,12/24/2020
87650,865,Hotel K,Salvador (BH),4,263.41,1053.64,03/04/2021
87655,865,Hotel Z,Aracaju (SE),1,208.04,208.04,04/08/2021
87656,865,Hotel A,Florianopolis (SC),2,313.02,626.04,04/15/2021
87674,865,Hotel AU,Recife (PE),4,312.83,1251.32,08/19/2021
87676,865,Hotel K,Salvador (BH),2,263.41,526.82,09/02/2021
87679,865,Hotel AU,Recife (PE),1,312.83,312.83,09/23/2021
87680,865,Hotel BD,Natal (RN),1,242.88,242.88,09/30/2021
87696,866,Hotel AF,Sao Paulo (SP),4,139.1,556.4,10/10/2019
87699,866,Hotel BP,Brasilia (DF),3,247.62,742.86,10/31/2019
87702,866,Hotel CB,Rio de Janeiro (RJ),3,165.99,497.97,11/21/2019
87703,866,Hotel K,Salvador (BH),4,263.41,1053.64,11/28/2019
87704,866,Hotel CB,Rio de Janeiro (RJ),2,165.99,331.98,12/05/2019
87706,866,Hotel AF,Sao Paulo (SP),2,139.1,278.2,12/19/2019
87708,866,Hotel CB,Rio de Janeiro (RJ),2,165.99,331.98,01/02/2020
87709,866,Hotel BW,Campo Grande (MS),1,60.39,60.39,01/09/2020
87717,866,Hotel AU,Recife (PE),3,312.83,938.49,03/05/2020
87718,866,Hotel BW,Campo Grande (MS),2,60.39,120.78,03/12/2020
87720,866,Hotel BD,Natal (RN),3,242.88,728.64,03/26/2020
87721,866,Hotel K,Salvador (BH),3,263.41,790.23,04/02/2020
87722,866,Hotel AF,Sao Paulo (SP),2,139.1,278.2,04/09/2020
87726,866,Hotel Z,Aracaju (SE),3,208.04,624.12,05/07/2020
87729,866,Hotel AF,Sao Paulo (SP),2,139.1,278.2,05/28/2020
87733,866,Hotel AU,Recife (PE),3,312.83,938.49,06/25/2020
87734,866,Hotel CB,Rio de Janeiro (RJ),4,165.99,663.96,07/02/2020
87736,866,Hotel A,Florianopolis (SC),1,313.02,313.02,07/16/2020
87747,866,Hotel BW,Campo Grande (MS),4,60.39,241.56,10/01/2020
87748,866,Hotel K,Salvador (BH),1,263.41,263.41,10/08/2020
87749,866,Hotel BD,Natal (RN),1,242.88,242.88,10/15/2020
87753,866,Hotel BW,Campo Grande (MS),3,60.39,181.17,11/12/2020
87759,866,Hotel AU,Recife (PE),4,312.83,1251.32,12/24/2020
87763,866,Hotel BD,Natal (RN),1,242.88,242.88,01/21/2021
87764,866,Hotel AF,Sao Paulo (SP),1,139.1,139.1,01/28/2021
87767,866,Hotel K,Salvador (BH),3,263.41,790.23,02/18/2021
87771,867,Hotel BD,Natal (RN),4,242.88,971.52,09/26/2019
87772,867,Hotel BW,Campo Grande (MS),2,60.39,120.78,10/03/2019
87776,867,Hotel CB,Rio de Janeiro (RJ),4,165.99,663.96,10/31/2019
87779,867,Hotel AF,Sao Paulo (SP),2,139.1,278.2,11/21/2019
87780,867,Hotel BD,Natal (RN),1,242.88,242.88,11/28/2019
87782,867,Hotel BW,Campo Grande (MS),4,60.39,241.56,12/12/2019
87786,867,Hotel K,Salvador (BH),3,263.41,790.23,01/09/2020
87787,867,Hotel CB,Rio de Janeiro (RJ),2,165.99,331.98,01/16/2020
87789,867,Hotel A,Florianopolis (SC),2,313.02,626.04,01/30/2020
87794,868,Hotel K,Salvador (BH),2,263.41,526.82,10/03/2019
87795,868,Hotel Z,Aracaju (SE),1,208.04,208.04,10/10/2019
87799,868,Hotel BP,Brasilia (DF),3,247.62,742.86,11/07/2019
87802,868,Hotel A,Florianopolis (SC),4,313.02,1252.08,11/28/2019
87806,868,Hotel BP,Brasilia (DF),2,247.62,495.24,12/26/2019
87807,868,Hotel A,Florianopolis (SC),1,313.02,313.02,01/02/2020
87811,868,Hotel A,Florianopolis (SC),1,313.02,313.02,01/30/2020
87828,868,Hotel A,Florianopolis (SC),3,313.02,939.06,05/28/2020
87831,868,Hotel A,Florianopolis (SC),3,313.02,939.06,06/18/2020
87844,868,Hotel AU,Recife (PE),4,312.83,1251.32,09/17/2020
87846,868,Hotel A,Florianopolis (SC),1,313.02,313.02,10/01/2020
87848,868,Hotel K,Salvador (BH),1,263.41,263.41,10/15/2020
87849,868,Hotel K,Salvador (BH),4,263.41,1053.64,10/22/2020
87850,868,Hotel A,Florianopolis (SC),2,313.02,626.04,10/29/2020
87854,868,Hotel CB,Rio de Janeiro (RJ),3,165.99,497.97,11/26/2020
87857,868,Hotel CB,Rio de Janeiro (RJ),2,165.99,331.98,12/17/2020
87858,868,Hotel A,Florianopolis (SC),3,313.02,939.06,12/24/2020
87866,868,Hotel AF,Sao Paulo (SP),4,139.1,556.4,02/18/2021
87868,868,Hotel K,Salvador (BH),1,263.41,263.41,03/04/2021
87869,868,Hotel BP,Brasilia (DF),2,247.62,495.24,03/11/2021
87875,868,Hotel AU,Recife (PE),1,312.83,312.83,04/22/2021
87877,868,Hotel CB,Rio de Janeiro (RJ),1,165.99,165.99,05/06/2021
87879,868,Hotel AF,Sao Paulo (SP),2,139.1,278.2,05/20/2021
87880,868,Hotel K,Salvador (BH),3,263.41,790.23,05/27/2021
87881,868,Hotel A,Florianopolis (SC),3,313.02,939.06,06/03/2021
87884,868,Hotel CB,Rio de Janeiro (RJ),1,165.99,165.99,06/24/2021
87886,868,Hotel AU,Recife (PE),4,312.83,1251.32,07/08/2021
87888,868,Hotel BD,Natal (RN),3,242.88,728.64,07/22/2021
87889,868,Hotel A,Florianopolis (SC),1,313.02,313.02,07/29/2021
87891,868,Hotel AF,Sao Paulo (SP),1,139.1,139.1,08/12/2021
87892,868,Hotel K,Salvador (BH),3,263.41,790.23,08/19/2021
87900,868,Hotel AU,Recife (PE),3,312.83,938.49,10/14/2021
87901,868,Hotel BP,Brasilia (DF),4,247.62,990.48,10/21/2021
87904,868,Hotel Z,Aracaju (SE),3,208.04,624.12,11/11/2021
87906,868,Hotel AF,Sao Paulo (SP),1,139.1,139.1,11/25/2021
87909,868,Hotel AU,Recife (PE),3,312.83,938.49,12/16/2021
87915,868,Hotel CB,Rio de Janeiro (RJ),3,165.99,497.97,01/27/2022
87919,868,Hotel AF,Sao Paulo (SP),1,139.1,139.1,02/24/2022
87922,868,Hotel K,Salvador (BH),1,263.41,263.41,03/17/2022
87924,869,Hotel BP,Brasilia (DF),1,247.62,247.62,10/03/2019
87930,869,Hotel A,Florianopolis (SC),4,313.02,1252.08,11/14/2019
87932,869,Hotel AU,Recife (PE),4,312.83,1251.32,11/28/2019
87936,869,Hotel BD,Natal (RN),1,242.88,242.88,12/26/2019
87938,869,Hotel CB,Rio de Janeiro (RJ),1,165.99,165.99,01/09/2020
87944,869,Hotel Z,Aracaju (SE),1,208.04,208.04,02/20/2020
87945,869,Hotel CB,Rio de Janeiro (RJ),2,165.99,331.98,02/27/2020
87947,869,Hotel BP,Brasilia (DF),2,247.62,495.24,03/12/2020
87948,869,Hotel Z,Aracaju (SE),1,208.04,208.04,03/19/2020
87951,869,Hotel BW,Campo Grande (MS),3,60.39,181.17,04/09/2020
87953,869,Hotel CB,Rio de Janeiro (RJ),4,165.99,663.96,04/23/2020
87957,869,Hotel A,Florianopolis (SC),1,313.02,313.02,05/21/2020
87958,869,Hotel BW,Campo Grande (MS),1,60.39,60.39,05/28/2020
87963,869,Hotel Z,Aracaju (SE),1,208.04,208.04,07/02/2020
87964,869,Hotel K,Salvador (BH),1,263.41,263.41,07/09/2020
87967,869,Hotel AU,Recife (PE),2,312.83,625.66,07/30/2020
87968,869,Hotel K,Salvador (BH),3,263.41,790.23,08/06/2020
87976,869,Hotel BW,Campo Grande (MS),4,60.39,241.56,10/01/2020
87980,869,Hotel Z,Aracaju (SE),3,208.04,624.12,10/29/2020
87983,869,Hotel Z,Aracaju (SE),1,208.04,208.04,11/19/2020
87989,869,Hotel BP,Brasilia (DF),4,247.62,990.48,12/31/2020
87990,869,Hotel BW,Campo Grande (MS),1,60.39,60.39,01/07/2021
87991,869,Hotel Z,Aracaju (SE),4,208.04,832.16,01/14/2021
