travelCode,userCode,name,place,days,price,total,date
13365,131,Hotel K,Salvador (BH),4,263.41,1053.64,06/03/2021
13366,131,Hotel AU,Recife (PE),1,312.83,312.83,06/10/2021
13378,131,Hotel Z,Aracaju (SE),3,208.04,624.12,09/02/2021
13379,132,Hotel CB,Rio de Janeiro (RJ),1,165.99,165.99,09/26/2019
13381,132,Hotel AF,Sao Paulo (SP),3,139.1,417.3,10/10/2019
13383,132,Hotel BP,Brasilia (DF),3,247.62,742.86,10/24/2019
13385,132,Hotel BD,Natal (RN),1,242.88,242.88,11/07/2019
13392,132,Hotel AF,Sao Paulo (SP),3,139.1,417.3,12/26/2019
13394,132,Hotel AU,Recife (PE),4,312.83,1251.32,01/09/2020
13396,132,Hotel BW,Campo Grande (MS),2,60.39,120.78,01/23/2020
13397,132,Hotel Z,Aracaju (SE),3,208.04,624.12,01/30/2020
13400,132,Hotel AF,Sao Paulo (SP),3,139.1,417.3,02/20/2020
13402,132,Hotel BW,Campo Grande (MS),1,60.39,60.39,03/05/2020
13406,132,Hotel AF,Sao Paulo (SP),3,139.1,417.3,04/02/2020
13408,132,Hotel CB,Rio de Janeiro (RJ),3,165.99,497.97,04/16/2020
13411,132,Hotel BP,Brasilia (DF),3,247.62,742.86,05/07/2020
13417,132,Hotel K,Salvador (BH),4,263.41,1053.64,06/18/2020
13418,132,Hotel A,Florianopolis (SC),1,313.02,313.02,06/25/2020
13423,132,Hotel AF,Sao Paulo (SP),2,139.1,278.2,07/30/2020
13424,132,Hotel AF,Sao Paulo (SP),1,139.1,139.1,08/06/2020
13434,132,Hotel BP,Brasilia (DF),4,247.62,990.48,10/15/2020
13435,132,Hotel A,Florianopolis (SC),3,313.02,939.06,10/22/2020
13443,132,Hotel BP,Brasilia (DF),1,247.62,247.62,12/17/2020
13451,133,Hotel A,Florianopolis (SC),3,313.02,939.06,10/24/2019
13459,133,Hotel CB,Rio de Janeiro (RJ),2,165.99,331.98,12/19/2019
13462,133,Hotel BW,Campo Grande (MS),4,60.39,241.56,01/09/2020
13463,133,Hotel CB,Rio de Janeiro (RJ),4,165.99,663.96,01/16/2020
13470,133,Hotel AU,Recife (PE),2,312.83,625.66,03/05/2020
13478,133,Hotel A,Florianopolis (SC),2,313.02,626.04,04/30/2020
13480,133,Hotel A,Florianopolis (SC),2,313.02,626.04,05/14/2020
13483,133,Hotel K,Salvador (BH),3,263.41,790.23,06/04/2020
13484,133,Hotel Z,Aracaju (SE),2,208.04,416.08,06/11/2020
13490,133,Hotel AF,Sao Paulo (SP),3,139.1,417.3,07/23/2020
13494,133,Hotel BW,Campo Grande (MS),4,60.39,241.56,08/20/2020
13495,133,Hotel CB,Rio de Janeiro (RJ),4,165.99,663.96,08/27/2020
13498,133,Hotel AU,Recife (PE),1,312.83,312.83,09/17/2020
13499,133,Hotel CB,Rio de Janeiro (RJ),4,165.99,663.96,09/24/2020
13500,133,Hotel A,Florianopolis (SC),3,313.02,939.06,10/01/2020
13505,133,Hotel BW,Campo Grande (MS),1,60.39,60.39,11/05/2020
13506,133,Hotel AU,Recife (PE),2,312.83,625.66,11/12/2020
13513,133,Hotel K,Salvador (BH),3,263.41,790.23,12/31/2020
13522,133,Hotel K,Salvador (BH),2,263.41,526.82,03/04/2021
13524,133,Hotel BP,Brasilia (DF),1,247.62,247.62,03/18/2021
13525,133,Hotel CB,Rio de Janeiro (RJ),4,165.99,663.96,03/25/2021
13532,133,Hotel AU,Recife (PE),3,312.83,938.49,05/13/2021
13544,133,Hotel BD,Natal (RN),4,242.88,971.52,08/05/2021
13545,133,Hotel BD,Natal (RN),1,242.88,242.88,08/12/2021
13547,133,Hotel K,Salvador (BH),2,263.41,526.82,08/26/2021
13550,133,Hotel CB,Rio de Janeiro (RJ),2,165.99,331.98,09/16/2021
13551,133,Hotel K,Salvador (BH),2,263.41,526.82,09/23/2021
13562,134,Hotel BW,Campo Grande (MS),3,60.39,181.17,10/24/2019
13563,134,Hotel CB,Rio de Janeiro (RJ),2,165.99,331.98,10/31/2019
13564,134,Hotel CB,Rio de Janeiro (RJ),1,165.99,165.99,11/07/2019
13569,134,Hotel BD,Natal (RN),1,242.88,242.88,12/12/2019
13570,134,Hotel BW,Campo Grande (MS),2,60.39,120.78,12/19/2019
13575,134,Hotel Z,Aracaju (SE),1,208.04,208.04,01/23/2020
13577,134,Hotel CB,Rio de Janeiro (RJ),3,165.99,497.97,02/06/2020
13579,134,Hotel CB,Rio de Janeiro (RJ),2,165.99,331.98,02/20/2020
13585,134,Hotel K,Salvador (BH),1,263.41,263.41,04/02/2020
13587,134,Hotel CB,Rio de Janeiro (RJ),2,165.99,331.98,04/16/2020
13588,134,Hotel BP,Brasilia (DF),2,247.62,495.24,04/23/2020
13590,134,Hotel A,Florianopolis (SC),3,313.02,939.06,05/07/2020
13594,134,Hotel K,Salvador (BH),4,263.41,1053.64,06/04/2020
13598,134,Hotel AU,Recife (PE),3,312.83,938.49,07/02/2020
13599,134,Hotel BW,Campo Grande (MS),2,60.39,120.78,07/09/2020
13601,134,Hotel BW,Campo Grande (MS),1,60.39,60.39,07/23/2020
13609,134,Hotel AF,Sao Paulo (SP),4,139.1,556.4,09/17/2020
13614,134,Hotel BP,Brasilia (DF),2,247.62,495.24,10/22/2020
13615,134,Hotel K,Salvador (BH),4,263.41,1053.64,10/29/2020
13620,134,Hotel A,Florianopolis (SC),1,313.02,313.02,12/03/2020
13621,134,Hotel BP,Brasilia (DF),4,247.62,990.48,12/10/2020
13623,134,Hotel AU,Recife (PE),3,312.83,938.49,12/24/2020
13625,134,Hotel BD,Natal (RN),2,242.88,485.76,01/07/2021
13626,134,Hotel CB,Rio de Janeiro (RJ),3,165.99,497.97,01/14/2021
13632,134,Hotel A,Florianopolis (SC),2,313.02,626.04,02/25/2021
13636,134,Hotel CB,Rio de Janeiro (RJ),1,165.99,165.99,03/25/2021
13640,134,Hotel CB,Rio de Janeiro (RJ),2,165.99,331.98,04/22/2021
13642,134,Hotel BW,Campo Grande (MS),1,60.39,60.39,05/06/2021
13647,134,Hotel CB,Rio de Janeiro (RJ),3,165.99,497.97,06/10/2021
13652,134,Hotel AU,Recife (PE),1,312.83,312.83,07/15/2021
13654,134,Hotel A,Florianopolis (SC),4,313.02,1252.08,07/29/2021
13655,134,Hotel Z,Aracaju (SE),1,208.04,208.04,08/05/2021
13658,134,Hotel BP,Brasilia (DF),2,247.62,495.24,08/26/2021
13659,134,Hotel K,Salvador (BH),4,263.41,1053.64,09/02/2021
13666,134,Hotel K,Salvador (BH),3,263.41,790.23,10/21/2021
13668,134,Hotel CB,Rio de Janeiro (RJ),2,165.99,331.98,11/04/2021
13669,134,Hotel BP,Brasilia (DF),4,247.62,990.48,11/11/2021
13675,134,Hotel CB,Rio de Janeiro (RJ),1,165.99,165.99,12/23/2021
13677,134,Hotel CB,Rio de Janeiro (RJ),4,165.99,663.96,01/06/2022
13681,134,Hotel Z,Aracaju (SE),4,208.04,832.16,02/03/2022
13688,134,Hotel BP,Brasilia (DF),3,247.62,742.86,03/24/2022
13691,135,Hotel AF,Sao Paulo (SP),3,139.1,417.3,10/03/2019
13692,135,Hotel BW,Campo Grande (MS),3,60.39,181.17,10/10/2019
13693,135,Hotel AU,Recife (PE),4,312.83,1251.32,10/17/2019
13694,135,Hotel A,Florianopolis (SC),1,313.02,313.02,10/24/2019
13695,135,Hotel CB,Rio de Janeiro (RJ),4,165.99,663.96,10/31/2019
13697,135,Hotel CB,Rio de Janeiro (RJ),1,165.99,165.99,11/14/2019
13698,135,Hotel A,Florianopolis (SC),4,313.02,1252.08,11/21/2019
13699,135,Hotel Z,Aracaju (SE),4,208.04,832.16,11/28/2019
13703,135,Hotel BD,Natal (RN),1,242.88,242.88,12/26/2019
13706,135,Hotel BD,Natal (RN),3,242.88,728.64,01/16/2020
13716,135,Hotel Z,Aracaju (SE),1,208.04,208.04,03/26/2020
13717,135,Hotel BW,Campo Grande (MS),2,60.39,120.78,04/02/2020
13718,135,Hotel BD,Natal (RN),2,242.88,485.76,04/09/2020
13724,135,Hotel A,Florianopolis (SC),4,313.02,1252.08,05/21/2020
13726,135,Hotel AF,Sao Paulo (SP),2,139.1,278.2,06/04/2020
13731,135,Hotel K,Salvador (BH),1,263.41,263.41,07/09/2020
13732,135,Hotel AU,Recife (PE),4,312.83,1251.32,07/16/2020
13734,135,Hotel CB,Rio de Janeiro (RJ),2,165.99,331.98,07/30/2020
13736,135,Hotel CB,Rio de Janeiro (RJ),4,165.99,663.96,08/13/2020
13744,135,Hotel K,Salvador (BH),4,263.41,1053.64,10/08/2020
13746,135,Hotel K,Salvador (BH),1,263.41,263.41,10/22/2020
13748,135,Hotel AF,Sao Paulo (SP),2,139.1,278.2,11/05/2020
13751,135,Hotel BD,Natal (RN),1,242.88,242.88,11/26/2020
13754,135,Hotel CB,Rio de Janeiro (RJ),3,165.99,497.97,12/17/2020
13761,135,Hotel AF,Sao Paulo (SP),3,139.1,417.3,02/04/2021
13767,135,Hotel A,Florianopolis (SC),1,313.02,313.02,03/18/2021
13768,135,Hotel BW,Campo Grande (MS),1,60.39,60.39,03/25/2021
13774,135,Hotel A,Florianopolis (SC),2,313.02,626.04,05/06/2021
13783,136,Hotel CB,Rio de Janeiro (RJ),1,165.99,165.99,11/21/2019
13787,136,Hotel AF,Sao Paulo (SP),4,139.1,556.4,12/19/2019
13789,136,Hotel CB,Rio de Janeiro (RJ),3,165.99,497.97,01/02/2020
13790,136,Hotel K,Salvador (BH),2,263.41,526.82,01/09/2020
13792,136,Hotel AF,Sao Paulo (SP),1,139.1,139.1,01/23/2020
13797,137,Hotel BW,Campo Grande (MS),1,60.39,60.39,10/24/2019
13801,137,Hotel Z,Aracaju (SE),3,208.04,624.12,11/21/2019
13805,137,Hotel A,Florianopolis (SC),2,313.02,626.04,12/19/2019
13807,137,Hotel AF,Sao Paulo (SP),1,139.1,139.1,01/02/2020
13808,137,Hotel Z,Aracaju (SE),1,208.04,208.04,01/09/2020
13812,137,Hotel BD,Natal (RN),2,242.88,485.76,02/06/2020
13814,137,Hotel BP,Brasilia (DF),4,247.62,990.48,02/20/2020
13815,137,Hotel BW,Campo Grande (MS),2,60.39,120.78,02/27/2020
13819,137,Hotel BP,Brasilia (DF),2,247.62,495.24,03/26/2020
13820,137,Hotel K,Salvador (BH),2,263.41,526.82,04/02/2020
13821,137,Hotel BP,Brasilia (DF),2,247.62,495.24,04/09/2020
13827,137,Hotel K,Salvador (BH),4,263.41,1053.64,05/21/2020
13828,137,Hotel K,Salvador (BH),1,263.41,263.41,05/28/2020
13829,137,Hotel AF,Sao Paulo (SP),3,139.1,417.3,06/04/2020
13832,137,Hotel AF,Sao Paulo (SP),2,139.1,278.2,06/25/2020
13833,137,Hotel AU,Recife (PE),2,312.83,625.66,07/02/2020
13837,137,Hotel A,Florianopolis (SC),1,313.02,313.02,07/30/2020
13838,137,Hotel Z,Aracaju (SE),2,208.04,416.08,08/06/2020
13843,137,Hotel BP,Brasilia (DF),4,247.62,990.48,09/10/2020
13844,137,Hotel CB,Rio de Janeiro (RJ),3,165.99,497.97,09/17/2020
13847,137,Hotel A,Florianopolis (SC),2,313.02,626.04,10/08/2020
13850,137,Hotel AU,Recife (PE),3,312.83,938.49,10/29/2020
13857,137,Hotel K,Salvador (BH),4,263.41,1053.64,12/17/2020
13860,137,Hotel AU,Recife (PE),2,312.83,625.66,01/07/2021
13863,137,Hotel BD,Natal (RN),1,242.88,242.88,01/28/2021
13866,137,Hotel BW,Campo Grande (MS),2,60.39,120.78,02/18/2021
13868,137,Hotel Z,Aracaju (SE),2,208.04,416.08,03/04/2021
13870,137,Hotel BW,Campo Grande (MS),4,60.39,241.56,03/18/2021
13871,137,Hotel BD,Natal (RN),2,242.88,485.76,03/25/2021
13875,137,Hotel AF,Sao Paulo (SP),4,139.1,556.4,04/22/2021
13887,137,Hotel AF,Sao Paulo (SP),3,139.1,417.3,07/15/2021
13888,137,Hotel BD,Natal (RN),1,242.88,242.88,07/22/2021
13894,137,Hotel BP,Brasilia (DF),3,247.62,742.86,09/02/2021
13895,137,Hotel BP,Brasilia (DF),3,247.62,742.86,09/09/2021
13897,137,Hotel A,Florianopolis (SC),4,313.02,1252.08,09/23/2021
13904,137,Hotel AF,Sao Paulo (SP),2,139.1,278.2,11/11/2021
13906,137,Hotel A,Florianopolis (SC),3,313.02,939.06,11/25/2021
13907,138,Hotel AF,Sao Paulo (SP),4,139.1,556.4,09/26/2019
13908,138,Hotel A,Florianopolis (SC),1,313.02,313.02,10/03/2019
13910,138,Hotel A,Florianopolis (SC),3,313.02,939.06,10/17/2019
13912,138,Hotel Z,Aracaju (SE),1,208.04,208.04,10/31/2019
13919,138,Hotel BP,Brasilia (DF),1,247.62,247.62,12/19/2019
13920,138,Hotel BP,Brasilia (DF),4,247.62,990.48,12/26/2019
13926,138,Hotel K,Salvador (BH),3,263.41,790.23,02/06/2020
13928,138,Hotel AF,Sao Paulo (SP),4,139.1,556.4,02/20/2020
13932,138,Hotel Z,Aracaju (SE),3,208.04,624.12,03/19/2020
13933,138,Hotel CB,Rio de Janeiro (RJ),2,165.99,331.98,03/26/2020
13934,138,Hotel A,Florianopolis (SC),2,313.02,626.04,04/02/2020
13936,139,Hotel BD,Natal (RN),1,242.88,242.88,10/03/2019
13937,139,Hotel AF,Sao Paulo (SP),1,139.1,139.1,10/10/2019
13940,139,Hotel A,Florianopolis (SC),3,313.02,939.06,10/31/2019
13941,139,Hotel A,Florianopolis (SC),4,313.02,1252.08,11/07/2019
13945,139,Hotel AU,Recife (PE),3,312.83,938.49,12/05/2019
13946,139,Hotel K,Salvador (BH),4,263.41,1053.64,12/12/2019
13952,139,Hotel AU,Recife (PE),1,312.83,312.83,01/23/2020
13958,139,Hotel K,Salvador (BH),1,263.41,263.41,03/05/2020
13959,139,Hotel K,Salvador (BH),4,263.41,1053.64,03/12/2020
13965,139,Hotel CB,Rio de Janeiro (RJ),2,165.99,331.98,04/23/2020
13966,139,Hotel AF,Sao Paulo (SP),1,139.1,139.1,04/30/2020
13967,139,Hotel AF,Sao Paulo (SP),3,139.1,417.3,05/07/2020
13968,139,Hotel K,Salvador (BH),3,263.41,790.23,05/14/2020
13969,139,Hotel BW,Campo Grande (MS),1,60.39,60.39,05/21/2020
13970,139,Hotel AF,Sao Paulo (SP),4,139.1,556.4,05/28/2020
13971,139,Hotel A,Florianopolis (SC),4,313.02,1252.08,06/04/2020
13978,139,Hotel A,Florianopolis (SC),1,313.02,313.02,07/23/2020
13984,139,Hotel BW,Campo Grande (MS),1,60.39,60.39,09/03/2020
13985,139,Hotel AU,Recife (PE),4,312.83,1251.32,09/10/2020
13991,139,Hotel BW,Campo Grande (MS),2,60.39,120.78,10/22/2020
13993,139,Hotel Z,Aracaju (SE),1,208.04,208.04,11/05/2020
13997,139,Hotel K,Salvador (BH),4,263.41,1053.64,12/03/2020
14001,139,Hotel AU,Recife (PE),1,312.83,312.83,12/31/2020
14007,139,Hotel CB,Rio de Janeiro (RJ),3,165.99,497.97,02/11/2021
14013,139,Hotel A,Florianopolis (SC),4,313.02,1252.08,03/25/2021
14021,139,Hotel BD,Natal (RN),3,242.88,728.64,05/20/2021
14024,139,Hotel BP,Brasilia (DF),4,247.62,990.48,06/10/2021
14029,139,Hotel Z,Aracaju (SE),3,208.04,624.12,07/15/2021
14034,139,Hotel BD,Natal (RN),2,242.88,485.76,08/19/2021
14035,139,Hotel K,Salvador (BH),2,263.41,526.82,08/26/2021
14037,139,Hotel A,Florianopolis (SC),3,313.02,939.06,09/09/2021
14052,140,Hotel A,Florianopolis (SC),1,313.02,313.02,12/12/2019
14066,140,Hotel K,Salvador (BH),1,263.41,263.41,03/19/2020
14071,140,Hotel Z,Aracaju (SE),4,208.04,832.16,04/23/2020
14074,140,Hotel A,Florianopolis (SC),2,313.02,626.04,05/14/2020
14075,140,Hotel AF,Sao Paulo (SP),1,139.1,139.1,05/21/2020
14076,140,Hotel K,Salvador (BH),1,263.41,263.41,05/28/2020
14078,140,Hotel AU,Recife (PE),4,312.83,1251.32,06/11/2020
14079,140,Hotel BP,Brasilia (DF),2,247.62,495.24,06/18/2020
14080,140,Hotel BP,Brasilia (DF),1,247.62,247.62,06/25/2020
14082,140,Hotel BD,Natal (RN),2,242.88,485.76,07/09/2020
14090,140,Hotel CB,Rio de Janeiro (RJ),1,165.99,165.99,09/03/2020
14098,140,Hotel BD,Natal (RN),2,242.88,485.76,10/29/2020
14112,140,Hotel A,Florianopolis (SC),4,313.02,1252.08,02/04/2021
14113,140,Hotel BD,Natal (RN),4,242.88,971.52,02/11/2021
14119,140,Hotel K,Salvador (BH),1,263.41,263.41,03/25/2021
14122,140,Hotel CB,Rio de Janeiro (RJ),4,165.99,663.96,04/15/2021
14123,140,Hotel BP,Brasilia (DF),1,247.62,247.62,04/22/2021
14129,140,Hotel BD,Natal (RN),1,242.88,242.88,06/03/2021
14130,140,Hotel BD,Natal (RN),1,242.88,242.88,06/10/2021
14134,140,Hotel Z,Aracaju (SE),1,208.04,208.04,07/08/2021
14137,140,Hotel BD,Natal (RN),4,242.88,971.52,07/29/2021
14141,140,Hotel CB,Rio de Janeiro (RJ),3,165.99,497.97,08/26/2021
14146,140,Hotel BW,Campo Grande (MS),1,60.39,60.39,09/30/2021
14147,140,Hotel BW,Campo Grande (MS),3,60.39,181.17,10/07/2021
14148,140,Hotel AF,Sao Paulo (SP),3,139.1,417.3,10/14/2021
14149,140,Hotel BP,Brasilia (DF),3,247.62,742.86,10/21/2021
14150,140,Hotel AF,Sao Paulo (SP),2,139.1,278.2,10/28/2021
14151,140,Hotel AF,Sao Paulo (SP),4,139.1,556.4,11/04/2021
14152,140,Hotel BD,Natal (RN),3,242.88,728.64,11/11/2021
14153,140,Hotel BW,Campo Grande (MS),2,60.39,120.78,11/18/2021
14156,140,Hotel A,Florianopolis (SC),1,313.02,313.02,12/09/2021
14157,140,Hotel AF,Sao Paulo (SP),2,139.1,278.2,12/16/2021
14161,140,Hotel BW,Campo Grande (MS),2,60.39,120.78,01/13/2022
14163,140,Hotel BP,Brasilia (DF),3,247.62,742.86,01/27/2022
14169,140,Hotel AF,Sao Paulo (SP),1,139.1,139.1,03/10/2022
14174,140,Hotel AF,Sao Paulo (SP),4,139.1,556.4,04/14/2022
14178,141,Hotel A,Florianopolis (SC),2,313.02,626.04,10/10/2019
14181,141,Hotel Z,Aracaju (SE),1,208.04,208.04,10/31/2019
14182,141,Hotel AU,Recife (PE),2,312.83,625.66,11/07/2019
14187,141,Hotel AF,Sao Paulo (SP),4,139.1,556.4,12/12/2019
14188,141,Hotel CB,Rio de Janeiro (RJ),2,165.99,331.98,12/19/2019
14189,141,Hotel AF,Sao Paulo (SP),4,139.1,556.4,12/26/2019
14190,141,Hotel CB,Rio de Janeiro (RJ),2,165.99,331.98,01/02/2020
14197,141,Hotel CB,Rio de Janeiro (RJ),4,165.99,663.96,02/20/2020
14201,141,Hotel AU,Recife (PE),3,312.83,938.49,03/19/2020
14203,141,Hotel K,Salvador (BH),1,263.41,263.41,04/02/2020
14205,141,Hotel K,Salvador (BH),1,263.41,263.41,04/16/2020
14207,142,Hotel BW,Campo Grande (MS),4,60.39,241.56,10/03/2019
14220,142,Hotel Z,Aracaju (SE),2,208.04,416.08,01/02/2020
14225,142,Hotel A,Florianopolis (SC),2,313.02,626.04,02/06/2020
14227,142,Hotel A,Florianopolis (SC),3,313.02,939.06,02/20/2020
14228,142,Hotel BW,Campo Grande (MS),2,60.39,120.78,02/27/2020
14232,142,Hotel AF,Sao Paulo (SP),1,139.1,139.1,03/26/2020
14233,142,Hotel Z,Aracaju (SE),2,208.04,416.08,04/02/2020
14234,142,Hotel BW,Campo Grande (MS),2,60.39,120.78,04/09/2020
14235,142,Hotel BD,Natal (RN),2,242.88,485.76,04/16/2020
14239,142,Hotel K,Salvador (BH),3,263.41,790.23,05/14/2020
14251,142,Hotel AF,Sao Paulo (SP),2,139.1,278.2,08/06/2020
14252,142,Hotel A,Florianopolis (SC),2,313.02,626.04,08/13/2020
14256,143,Hotel BP,Brasilia (DF),2,247.62,495.24,10/17/2019
14259,143,Hotel AF,Sao Paulo (SP),2,139.1,278.2,11/07/2019
14261,143,Hotel A,Florianopolis (SC),3,313.02,939.06,11/21/2019
14262,143,Hotel A,Florianopolis (SC),4,313.02,1252.08,11/28/2019
14263,143,Hotel Z,Aracaju (SE),4,208.04,832.16,12/05/2019
14264,143,Hotel CB,Rio de Janeiro (RJ),2,165.99,331.98,12/12/2019
14265,143,Hotel A,Florianopolis (SC),2,313.02,626.04,12/19/2019
14267,143,Hotel AF,Sao Paulo (SP),3,139.1,417.3,01/02/2020
14268,143,Hotel K,Salvador (BH),2,263.41,526.82,01/09/2020
14269,143,Hotel BW,Campo Grande (MS),1,60.39,60.39,01/16/2020
14270,143,Hotel AF,Sao Paulo (SP),1,139.1,139.1,01/23/2020
14273,143,Hotel A,Florianopolis (SC),2,313.02,626.04,02/13/2020
14278,143,Hotel BD,Natal (RN),1,242.88,242.88,03/19/2020
14280,143,Hotel CB,Rio de Janeiro (RJ),4,165.99,663.96,04/02/2020
14282,143,Hotel BW,Campo Grande (MS),2,60.39,120.78,04/16/2020
14300,144,Hotel BP,Brasilia (DF),4,247.62,990.48,11/14/2019
14302,144,Hotel BW,Campo Grande (MS),4,60.39,241.56,11/28/2019
14306,144,Hotel AF,Sao Paulo (SP),4,139.1,556.4,12/26/2019
14308,144,Hotel K,Salvador (BH),3,263.41,790.23,01/09/2020
14309,144,Hotel BW,Campo Grande (MS),2,60.39,120.78,01/16/2020
14315,144,Hotel BW,Campo Grande (MS),2,60.39,120.78,02/27/2020
14317,144,Hotel Z,Aracaju (SE),1,208.04,208.04,03/12/2020
14330,144,Hotel AU,Recife (PE),4,312.83,1251.32,06/11/2020
14336,144,Hotel A,Florianopolis (SC),3,313.02,939.06,07/23/2020
14342,145,Hotel CB,Rio de Janeiro (RJ),2,165.99,331.98,10/03/2019
14348,145,Hotel AF,Sao Paulo (SP),1,139.1,139.1,11/14/2019
14353,145,Hotel K,Salvador (BH),1,263.41,263.41,12/19/2019
14358,145,Hotel K,Salvador (BH),1,263.41,263.41,01/23/2020
14362,145,Hotel BP,Brasilia (DF),2,247.62,495.24,02/20/2020
14371,145,Hotel Z,Aracaju (SE),4,208.04,832.16,04/23/2020
14378,145,Hotel A,Florianopolis (SC),4,313.02,1252.08,06/11/2020
14382,145,Hotel A,Florianopolis (SC),3,313.02,939.06,07/09/2020
14386,145,Hotel AU,Recife (PE),3,312.83,938.49,08/06/2020
14400,145,Hotel CB,Rio de Janeiro (RJ),4,165.99,663.96,11/12/2020
14403,145,Hotel AF,Sao Paulo (SP),4,139.1,556.4,12/03/2020
14405,145,Hotel AF,Sao Paulo (SP),3,139.1,417.3,12/17/2020
14412,145,Hotel AF,Sao Paulo (SP),1,139.1,139.1,02/04/2021
14414,145,Hotel BP,Brasilia (DF),2,247.62,495.24,02/18/2021
14418,145,Hotel CB,Rio de Janeiro (RJ),3,165.99,497.97,03/18/2021
14419,145,Hotel BD,Natal (RN),1,242.88,242.88,03/25/2021
14422,145,Hotel BP,Brasilia (DF),2,247.62,495.24,04/15/2021
14424,145,Hotel AU,Recife (PE),3,312.83,938.49,04/29/2021
14425,145,Hotel CB,Rio de Janeiro (RJ),1,165.99,165.99,05/06/2021
14426,145,Hotel AF,Sao Paulo (SP),1,139.1,139.1,05/13/2021
14430,145,Hotel BP,Brasilia (DF),2,247.62,495.24,06/10/2021
14433,145,Hotel K,Salvador (BH),3,263.41,790.23,07/01/2021
14434,145,Hotel AF,Sao Paulo (SP),4,139.1,556.4,07/08/2021
14443,145,Hotel Z,Aracaju (SE),3,208.04,624.12,09/09/2021
14444,145,Hotel BD,Natal (RN),1,242.88,242.88,09/16/2021
14448,145,Hotel A,Florianopolis (SC),2,313.02,626.04,10/14/2021
14454,145,Hotel BP,Brasilia (DF),4,247.62,990.48,11/25/2021
14455,145,Hotel AU,Recife (PE),2,312.83,625.66,12/02/2021
14456,145,Hotel AU,Recife (PE),3,312.83,938.49,12/09/2021
14458,145,Hotel BP,Brasilia (DF),4,247.62,990.48,12/23/2021
14459,145,Hotel BW,Campo Grande (MS),3,60.39,181.17,12/30/2021
14465,145,Hotel A,Florianopolis (SC),2,313.02,626.04,02/10/2022
14467,145,Hotel A,Florianopolis (SC),2,313.02,626.04,02/24/2022
14471,145,Hotel K,Salvador (BH),3,263.41,790.23,03/24/2022
14472,145,Hotel BD,Natal (RN),4,242.88,971.52,03/31/2022
14485,145,Hotel BD,Natal (RN),4,242.88,971.52,06/30/2022
14488,145,Hotel AF,Sao Paulo (SP),2,139.1,278.2,07/21/2022
14494,145,Hotel CB,Rio de Janeiro (RJ),4,165.99,663.96,09/01/2022
14496,145,Hotel CB,Rio de Janeiro (RJ),1,165.99,165.99,09/15/2022
14500,145,Hotel BW,Campo Grande (MS),1,60.39,60.39,10/13/2022
14502,145,Hotel Z,Aracaju (SE),4,208.04,832.16,10/27/2022
14505,145,Hotel BP,Brasilia (DF),2,247.62,495.24,11/17/2022
14513,145,Hotel BD,Natal (RN),3,242.88,728.64,01/12/2023
14516,145,Hotel BD,Natal (RN),2,242.88,485.76,02/02/2023
14520,145,Hotel K,Salvador (BH),1,263.41,263.41,03/02/2023
14524,145,Hotel AU,Recife (PE),3,312.83,938.49,03/30/2023
14530,145,Hotel CB,Rio de Janeiro (RJ),2,165.99,331.98,05/11/2023
14533,146,Hotel BW,Campo Grande (MS),1,60.39,60.39,09/26/2019
14547,146,Hotel BD,Natal (RN),2,242.88,485.76,01/02/2020
14548,146,Hotel AF,Sao Paulo (SP),4,139.1,556.4,01/09/2020
14549,146,Hotel Z,Aracaju (SE),3,208.04,624.12,01/16/2020
14552,146,Hotel AF,Sao Paulo (SP),3,139.1,417.3,02/06/2020
14556,146,Hotel AF,Sao Paulo (SP),1,139.1,139.1,03/05/2020
14562,146,Hotel AF,Sao Paulo (SP),1,139.1,139.1,04/16/2020
14564,146,Hotel AU,Recife (PE),4,312.83,1251.32,04/30/2020
14567,146,Hotel CB,Rio de Janeiro (RJ),3,165.99,497.97,05/21/2020
14570,146,Hotel A,Florianopolis (SC),2,313.02,626.04,06/11/2020
14574,146,Hotel Z,Aracaju (SE),1,208.04,208.04,07/09/2020
14576,146,Hotel CB,Rio de Janeiro (RJ),3,165.99,497.97,07/23/2020
14579,146,Hotel CB,Rio de Janeiro (RJ),4,165.99,663.96,08/13/2020
14581,146,Hotel BD,Natal (RN),2,242.88,485.76,08/27/2020
14584,146,Hotel K,Salvador (BH),1,263.41,263.41,09/17/2020
14585,146,Hotel K,Salvador (BH),4,263.41,1053.64,09/24/2020
14587,146,Hotel BD,Natal (RN),2,242.88,485.76,10/08/2020
14589,146,Hotel AF,Sao Paulo (SP),2,139.1,278.2,10/22/2020
14595,146,Hotel K,Salvador (BH),3,263.41,790.23,12/03/2020
14596,146,Hotel BD,Natal (RN),3,242.88,728.64,12/10/2020
14599,146,Hotel AU,Recife (PE),2,312.83,625.66,12/31/2020
14602,146,Hotel AF,Sao Paulo (SP),4,139.1,556.4,01/21/2021
14604,146,Hotel CB,Rio de Janeiro (RJ),1,165.99,165.99,02/04/2021
14609,146,Hotel BD,Natal (RN),2,242.88,485.76,03/11/2021
14611,146,Hotel K,Salvador (BH),2,263.41,526.82,03/25/2021
14615,146,Hotel BD,Natal (RN),1,242.88,242.88,04/22/2021
14617,146,Hotel BD,Natal (RN),3,242.88,728.64,05/06/2021
14630,146,Hotel BW,Campo Grande (MS),2,60.39,120.78,08/05/2021
14631,146,Hotel Z,Aracaju (SE),2,208.04,416.08,08/12/2021
